% Female,% Male,% Poverty,% of 4-year Cohort Taking SAT Math,2015_avg_home_value_sqft,Administrative District Code,Average Grade 8 English Proficiency,Average Grade 8 Math Proficiency,Average Score Regents Algebra,Average Score Regents Algebra 2/Trig,Average Score Regents Chemistry,Average Score Regents Earth Science,Average Score Regents English,Average Score Regents Geometry,Average Score Regents Global History,Average Score Regents Languages Other Than English,Average Score Regents Living Environment,Average Score Regents Physics,Average Score Regents US History,Average Score SAT Critical Reading,Average Score SAT Math,Average Score SAT Writing,CRI (Percentage of 4 year Cohort),CUNY 2-Year (6 months),CUNY 4-Year (6 months),College and Career Preparatory Course Index,DBN,Enrollment,Geographical District Code,"Metric Value - Graduation Rate, 4 year",NYS Private (6 months),NYS Public (6 months),Out of State (6 months),Percent Asian,Percent Black,Percent English Language Learners,Percent Hispanic,Percent Self-Contained,Percent Students with Disabilities,Percent White,Percentage Earning a Diploma with a CTE Endorsement,Percentage Earning a Diploma with an Arts Endorsement,Percentage Passing an Industry-Recognized Technical Assessment,Percentage of 4-year Cohort Taking ACT Math,Percentage of 4-year Cohort Taking SAT Math,Post-secondary Enrollment Rate (6 months),Public Service (6 months),Student Attendance Rate,Supportive Environment - Percent Positive,Teacher Attendance Rate,Vocational Program (6 months),Years of principal experience at this school,Zip,class_grad_year,dropouts_percent,end_time,school_type,start_time
0.449081808329,0.550918221474,0.961602687836,0.573,,10.0,2.23,2.08,59.0,29.0,47.0,59.0,69.0,55.0,59.0,88.0,60.0,,70.0,383.0,404.0,378.0,0.122,0.155,0.014,0.195,10X243,599.0,10.0,0.817,0.056,0.268,0.0,0.027,0.211,0.095,0.72,0.036,0.25,0.03,0.0,0.0,0.012,0.085,,0.493,0.0,0.875,0.81,0.973,0.0,11.0,10458.0,2015,0.05,3:15 PM,,8:30 AM
0.146017700434,0.853982329369,1.0,,,10.0,2.41,2.39,62.0,44.0,,,,,66.0,,,,,,,,,,,,10X264,226.0,10.0,,,,,0.075,0.288,0.071,0.606,0.106,0.288,0.027,,,,,,,,0.888,0.87,0.976,,2.0,10458.0,2015,,3:30 PM,CTE School,8:30 AM
0.477223426104,0.522776544094,0.882863342762,0.507,,10.0,1.78,1.99,68.0,,,70.0,57.0,63.0,66.0,91.0,72.0,,73.0,311.0,366.0,310.0,0.096,0.315,0.129,0.521,10X268,461.0,10.0,0.658,0.04,0.056,0.008,0.065,0.052,0.885,0.859,0.0,0.035,0.02,0.0,0.0,0.0,0.027,,0.565,0.0,0.868,0.84,0.981,0.0,10.0,10468.0,2015,0.136986301,2:45 PM,International School,7:45 AM
0.434272289276,0.565727710724,0.842723011971,0.483,,10.0,2.24,2.13,65.0,55.0,,,73.0,62.0,62.0,80.0,64.0,,76.0,394.0,384.0,366.0,0.085,0.095,0.057,0.186,10X284,426.0,10.0,0.644,0.029,0.124,0.057,0.021,0.303,0.089,0.648,0.063,0.246,0.026,0.0,0.0,0.008,0.008,,0.39,0.0,0.82,0.77,0.965,0.0,3.0,10463.0,2015,0.145299145,2:45 PM,,8:00 AM
0.479500889778,0.520499110222,0.969696998596,0.192,,10.0,1.94,2.09,64.0,54.0,,55.0,69.0,62.0,64.0,95.0,67.0,,78.0,387.0,390.0,379.0,0.096,0.322,0.078,0.471,10X342,561.0,10.0,0.673,0.022,0.0,0.0,0.0,0.0,0.672,0.995,0.003,0.069,0.005,0.0,0.0,0.0,0.087,,0.456,0.0,0.931,0.87,0.975,0.0,3.3,10468.0,2015,0.096153846,3:45 PM,,8:00 AM
0.426008969545,0.573991060257,0.811659216881,,,10.0,2.25,2.18,,,,,82.0,,,,,,,,,,,,,,10X351,223.0,10.0,,,,,0.013,0.296,0.161,0.623,0.0,0.229,0.049,,,,,,,,0.716,0.86,0.977,,2.0,10468.0,2015,,4:00 PM,,9:00 AM
0.468208104372,0.53179192543,0.930635809898,,,10.0,2.21,2.14,63.0,,,,79.0,60.0,60.0,,69.0,,,,,,,,,,10X353,173.0,10.0,,,,,0.012,0.277,0.347,0.688,0.052,0.225,0.012,,,,,,,,0.896,0.84,0.984,,1.3,10468.0,2015,,4:00 PM,,9:00 AM
0.479452043772,0.520547926426,0.905088067055,0.859,,10.0,2.46,2.23,64.0,60.0,59.0,64.0,73.0,68.0,58.0,91.0,67.0,,69.0,419.0,426.0,404.0,0.333,0.19,0.095,0.326,10X368,1022.0,10.0,0.844,0.138,0.19,0.095,0.028,0.108,0.092,0.828,0.019,0.172,0.034,0.0,0.0,0.007,0.007,,0.707,0.0,0.927,0.81,0.969,0.0,4.7,10463.0,2015,0.0148148,3:30 PM,,8:30 AM
0.566735088825,0.433264881372,0.872689962387,0.667,,10.0,2.31,2.23,66.0,59.0,,65.0,71.0,70.0,67.0,87.0,68.0,,77.0,417.0,408.0,404.0,0.204,0.124,0.213,0.484,10X374,487.0,10.0,0.785,0.056,0.101,0.045,0.025,0.322,0.15,0.614,0.035,0.224,0.021,0.0,0.0,0.0,0.054,,0.562,0.0,0.851,0.88,0.976,0.0,7.9,10458.0,2015,0.1,4:00 PM,,7:30 AM
0.578189313412,0.421810686588,0.890946507454,0.465,,10.0,2.18,2.09,62.0,,,53.0,69.0,51.0,59.0,97.0,62.0,,68.0,361.0,372.0,369.0,0.096,0.185,0.042,0.149,10X433,486.0,10.0,0.588,0.076,0.059,0.017,0.019,0.204,0.212,0.745,0.012,0.247,0.027,0.0,0.0,0.0,0.009,,0.412,0.0,0.822,0.84,0.962,0.0,0.9,10468.0,2015,0.140350877,3:45 PM,,8:45 AM
0.555288434029,0.444711536169,0.841346144676,0.553,,10.0,2.36,2.3,67.0,52.0,54.0,73.0,74.0,57.0,73.0,92.0,72.0,69.0,74.0,408.0,413.0,402.0,0.277,0.256,0.186,0.372,10X434,416.0,10.0,0.606,0.035,0.035,0.0,0.022,0.3,0.063,0.656,0.053,0.154,0.019,0.0,0.0,0.0,0.0,,0.57,0.0,0.898,0.84,0.966,0.0,8.0,10458.0,2015,0.095744681,3:45 PM,,8:15 AM
0.658354103565,0.341645896435,0.872817933559,0.562,,10.0,2.47,2.26,67.0,51.0,57.0,,76.0,63.0,68.0,,74.0,56.0,77.0,404.0,398.0,412.0,0.146,0.183,0.129,0.584,10X437,401.0,10.0,0.91,0.118,0.065,0.022,0.01,0.309,0.04,0.651,0.005,0.195,0.025,0.0,0.404,0.0,0.045,,0.634,0.0,0.926,0.89,0.967,0.0,11.0,10458.0,2015,0.0224719,3:45 PM,,8:00 AM
0.40639269352,0.59360730648,0.915525138378,0.443,,10.0,2.11,2.03,60.0,,,55.0,68.0,54.0,58.0,,60.0,,64.0,373.0,355.0,368.0,0.061,0.138,0.055,0.009,10X438,438.0,10.0,0.487,0.009,0.0,0.009,0.018,0.276,0.167,0.678,0.116,0.288,0.027,0.0,0.0,0.009,0.0,,0.22,0.0,0.834,0.79,0.969,0.0,4.0,10458.0,2015,0.206896552,4:00 PM,,8:00 AM
0.525125622749,0.474874377251,0.899497509003,0.648,,10.0,2.16,2.06,64.0,50.0,,59.0,67.0,63.0,60.0,,64.0,,67.0,402.0,401.0,386.0,0.239,0.228,0.129,0.182,10X439,398.0,10.0,0.727,0.069,0.089,0.02,0.013,0.244,0.151,0.709,0.028,0.271,0.018,0.0,0.0,0.0,0.136,,0.545,0.0,0.834,0.81,0.966,0.0,4.8,10458.0,2015,0.146067416,4:00 PM,,8:15 AM
0.450924605131,0.549075365067,0.759127557278,0.318,,10.0,2.32,2.22,64.0,44.0,60.0,51.0,67.0,60.0,54.0,90.0,61.0,65.0,66.0,436.0,445.0,433.0,0.186,0.112,0.097,0.216,10X440,2109.0,10.0,0.455,0.03,0.08,0.02,0.086,0.316,0.217,0.545,0.093,0.186,0.036,0.0,0.0,0.006,0.03,,0.353,0.0,0.812,0.79,0.953,0.0,2.0,10468.0,2015,0.26869455,2:46 PM,,8:00 AM
0.630232572556,0.369767427444,0.87209302187,0.756,,10.0,2.51,2.33,64.0,54.0,,59.0,80.0,63.0,69.0,88.0,76.0,45.0,79.0,434.0,417.0,425.0,0.256,0.198,0.158,0.333,10X442,430.0,10.0,0.922,0.099,0.238,0.01,0.014,0.253,0.026,0.7,0.0,0.14,0.012,0.0,0.1,0.0,0.022,,0.723,0.0,0.896,0.79,0.956,0.0,2.3,10468.0,2015,0.0561798,3:45 PM,,8:00 AM
0.434825867414,0.565174102783,0.463681578636,0.97,,10.0,3.85,3.98,86.0,87.0,88.0,,93.0,93.0,95.0,94.0,93.0,88.0,97.0,660.0,714.0,667.0,0.991,0.004,0.162,1.0,10X445,3015.0,10.0,0.991,0.325,0.176,0.32,0.628,0.026,0.0,0.055,0.0,0.013,0.221,0.0,0.0,0.003,0.63,,0.989,0.0,0.97,0.87,0.974,0.0,1.8,10468.0,2015,0.00135685,3:45 PM,Specialized School,8:00 AM
0.503340780735,0.496659249067,0.908685982227,0.929,,10.0,2.45,2.55,70.0,61.0,63.0,,74.0,68.0,79.0,88.0,72.0,54.0,87.0,417.0,451.0,423.0,0.619,0.287,0.228,0.496,10X477,449.0,10.0,0.912,0.069,0.139,0.05,0.089,0.245,0.296,0.61,0.0,0.091,0.051,0.0,0.0,0.0,0.027,,0.772,0.0,0.939,0.89,0.964,0.0,7.8,10463.0,2015,0.0178571,4:40 PM,,8:30 AM
0.497023820877,0.502976179123,1.0,0.0,,10.0,1.73,1.93,55.0,,,,48.0,,,,,,,,,,0.3,,,0.32,10X524,336.0,10.0,0.45,,,,0.018,0.104,0.872,0.857,0.012,0.048,0.018,0.0,0.0,0.0,0.0,,,,0.878,0.83,0.963,,4.0,10458.0,2015,0.24,4:15 PM,"CTE, International School",8:30 AM
0.714953243732,0.285046726465,0.845794379711,0.667,,10.0,2.23,2.06,66.0,,51.0,,65.0,54.0,56.0,85.0,62.0,,65.0,384.0,382.0,390.0,0.157,0.209,0.088,0.353,10X546,428.0,10.0,0.637,0.066,0.11,0.044,0.005,0.301,0.1,0.671,0.028,0.238,0.016,0.0,0.127,0.0,0.0,,0.516,0.0,0.809,0.75,0.959,0.0,0.4,10463.0,2015,0.078431373,4:00 PM,,8:40 AM
0.422641515732,0.577358484268,0.826415121555,0.399,,10.0,2.2,2.09,74.0,76.0,70.0,81.0,82.0,77.0,78.0,83.0,77.0,,87.0,396.0,432.0,395.0,0.264,0.137,0.084,0.338,10X549,530.0,10.0,0.595,0.031,0.084,0.023,0.025,0.174,0.209,0.772,0.111,0.255,0.023,0.0,0.0,0.0,0.007,,0.389,0.0,0.856,0.84,0.975,0.0,8.0,10468.0,2015,0.12244898,3:45 PM,,8:45 AM
0.144694536924,0.855305492878,1.0,,,10.0,2.25,2.22,61.0,55.0,69.0,63.0,66.0,59.0,58.0,98.0,68.0,,78.0,,,,,,,,10X565,311.0,10.0,,,,,0.013,0.267,0.077,0.701,0.006,0.212,0.01,,,,,,,,0.859,0.84,0.978,,3.0,10458.0,2015,,3:45 PM,CTE School,8:00 AM
0.561797738075,0.438202261925,1.0,0.276,,,2.03,1.99,59.0,,,,53.0,,54.0,,55.0,,63.0,366.0,343.0,346.0,0.028,0.123,0.052,0.014,10X660,178.0,,0.366,0.015,0.019,0.011,0.022,0.213,0.27,0.753,0.152,0.399,0.011,0.0,0.0,0.0,0.014,,0.234,0.0,0.732,0.8,0.953,0.0,3.3,,2015,0.394230769,,,
0.460106372833,0.539893627167,0.271276593208,0.918,,10.0,3.8,3.75,80.0,85.0,85.0,,93.0,87.0,93.0,97.0,95.0,90.0,97.0,672.0,669.0,672.0,0.99,0.04,0.111,1.0,10X696,376.0,10.0,0.99,0.222,0.131,0.444,0.231,0.04,0.0,0.152,0.003,0.035,0.508,0.0,0.0,0.021,0.485,,1.0,0.0,0.966,0.91,0.97,0.0,8.8,10468.0,2015,0.0,3:00 PM,Specialized School,8:00 AM
0.596256673336,0.403743326664,0.732620298862,0.871,,11.0,2.45,2.34,59.0,47.0,56.0,,80.0,55.0,64.0,75.0,66.0,58.0,74.0,421.0,407.0,427.0,0.329,0.234,0.188,0.365,11X249,374.0,11.0,0.965,0.219,0.094,0.094,0.075,0.519,0.032,0.345,0.029,0.096,0.027,0.0,0.0,0.0,0.776,,0.828,0.0,0.925,0.8,0.981,0.0,11.0,10475.0,2015,0.0117647,3:00 PM,,7:15 AM
0.506426751614,0.493573278189,1.0,0.381,,11.0,2.27,2.02,59.0,,51.0,,68.0,58.0,57.0,88.0,63.0,,76.0,437.0,380.0,425.0,0.053,0.118,0.065,0.088,11X253,389.0,11.0,0.513,0.097,0.086,0.022,0.033,0.45,0.075,0.491,0.026,0.239,0.013,0.0,0.0,0.0,0.027,,0.398,0.0,0.834,0.84,0.972,0.0,3.9,10467.0,2015,0.196428571,3:00 PM,,8:00 AM
0.424628436565,0.575371563435,1.0,0.774,,11.0,2.24,2.15,,,,,69.0,,,,,,,416.0,407.0,401.0,0.331,0.099,0.135,0.298,11X265,471.0,11.0,0.831,0.063,0.117,0.009,0.036,0.399,0.066,0.544,0.008,0.193,0.015,0.0,0.0,0.0,0.048,,0.441,0.0,0.864,0.73,0.971,0.0,1.9,10467.0,2015,0.073170732,5:00 PM,,8:45 AM
0.469002693892,0.530997276306,0.716981112957,0.634,239.083333333,11.0,2.18,2.03,63.0,55.0,,59.0,71.0,50.0,55.0,83.0,62.0,,68.0,408.0,392.0,400.0,0.168,0.069,0.028,0.653,11X270,371.0,11.0,0.703,0.056,0.153,0.069,0.032,0.636,0.054,0.305,0.032,0.24,0.011,0.0,0.0,0.0,0.0,,0.375,0.0,0.849,0.77,0.96,0.0,10.0,10466.0,2015,0.099009901,2:56 PM,,8:00 AM
0.142857149243,0.857142865658,1.0,0.656,,11.0,2.3,2.25,65.0,62.0,,71.0,74.0,66.0,68.0,,68.0,76.0,82.0,399.0,396.0,377.0,0.133,0.202,0.123,0.789,11X275,567.0,11.0,0.766,0.035,0.149,0.018,0.049,0.344,0.074,0.58,0.004,0.242,0.012,0.766,0.0,0.789,0.055,,0.553,0.0,0.865,0.87,0.975,0.0,11.0,10467.0,2015,0.0079365,3:00 PM,CTE School,8:00 AM
0.436681210995,0.563318789005,0.756914138794,0.798,227.0,11.0,2.75,2.62,71.0,56.0,63.0,71.0,78.0,67.0,68.0,89.0,72.0,62.0,80.0,461.0,488.0,458.0,0.62,0.177,0.105,0.577,11X288,687.0,11.0,0.822,0.169,0.129,0.121,0.116,0.338,0.029,0.435,0.035,0.163,0.095,0.0,0.0,0.0,0.08,,0.726,0.0,0.887,0.8,0.964,0.0,1.0,10469.0,2015,0.073619632,4:15 PM,,8:15 AM
0.668817222118,0.331182807684,1.0,0.594,,11.0,2.21,2.13,64.0,,63.0,61.0,71.0,62.0,58.0,94.0,68.0,,71.0,380.0,386.0,391.0,0.271,0.116,0.137,0.218,11X290,465.0,11.0,0.699,0.021,0.189,0.053,0.047,0.447,0.095,0.473,0.041,0.228,0.019,0.0,0.0,0.0,0.165,,0.526,0.0,0.893,0.77,0.967,0.0,2.8,10467.0,2015,0.07518797,3:15 PM,,8:25 AM
0.436974793673,0.56302523613,0.861344516277,0.579,227.0,11.0,2.35,2.27,65.0,56.0,67.0,60.0,72.0,63.0,67.0,92.0,67.0,,75.0,417.0,422.0,409.0,0.222,0.137,0.078,0.294,11X299,476.0,11.0,0.706,0.049,0.137,0.029,0.065,0.334,0.05,0.479,0.034,0.231,0.105,0.0,0.0,0.0,0.063,,0.441,0.0,0.88,0.73,0.966,0.0,4.6,10469.0,2015,0.064516129,3:55 PM,,7:35 AM
0.490683227777,0.50931674242,0.724637687206,0.325,156.0,11.0,2.31,2.1,61.0,47.0,48.0,49.0,69.0,63.0,62.0,83.0,69.0,61.0,68.0,428.0,408.0,404.0,0.117,0.163,0.049,0.208,11X418,483.0,11.0,0.517,0.065,0.081,0.016,0.037,0.273,0.017,0.615,0.095,0.265,0.068,0.0,0.1,0.0,0.017,,0.382,0.0,0.862,0.74,0.953,0.0,4.0,10462.0,2015,0.18487395,2:45 PM,,8:15 AM
0.406219631433,0.593780398369,0.668124377728,0.415,,11.0,2.22,2.09,61.0,54.0,62.0,62.0,69.0,68.0,71.0,91.0,68.0,,65.0,401.0,400.0,391.0,0.108,0.096,0.044,0.365,11X455,2058.0,11.0,0.628,0.155,0.062,0.042,0.024,0.516,0.048,0.427,0.1,0.183,0.022,0.0,0.0,0.002,0.038,,0.416,0.0,0.891,0.76,0.965,0.0,1.8,10475.0,2015,0.178313253,3:00 PM,,8:00 AM
0.461358308792,0.538641691208,0.800936758518,0.725,227.0,11.0,2.3,2.16,60.0,46.0,,52.0,67.0,55.0,60.0,91.0,59.0,,72.0,432.0,418.0,436.0,0.209,,,0.22,11X508,427.0,11.0,0.78,,,,0.03,0.288,0.026,0.571,0.012,0.187,0.094,0.0,0.0,0.0,0.0,,,,0.847,0.8,0.97,,3.1,10469.0,2015,0.0549451,3:55 PM,,8:25 AM
0.516949176788,0.483050853014,0.940677940845,0.727,227.0,11.0,1.91,1.97,62.0,55.0,64.0,67.0,66.0,66.0,54.0,91.0,57.0,,68.0,340.0,356.0,320.0,0.523,,,0.636,11X509,354.0,11.0,0.727,,,,0.167,0.119,0.737,0.576,0.0,0.031,0.11,0.0,0.0,0.0,0.0,,,,0.89,0.8,0.977,,4.0,10469.0,2015,0.08988764,3:15 PM,,8:25 AM
0.549019634724,0.450980395079,0.950980365276,0.93,239.083333333,11.0,1.91,2.05,68.0,62.0,70.0,65.0,66.0,66.0,57.0,91.0,60.0,65.0,78.0,363.0,407.0,358.0,0.453,0.279,0.235,0.488,11X513,408.0,11.0,0.884,0.029,0.0,0.044,0.137,0.093,0.625,0.662,0.002,0.056,0.076,0.0,0.0,0.0,0.0,,0.588,0.0,0.906,0.85,0.969,0.0,10.0,10466.0,2015,0.0,3:00 PM,,8:00 AM
0.489361703396,0.510638296604,0.76832151413,0.433,239.083333333,11.0,2.19,2.04,62.0,,,70.0,70.0,72.0,60.0,,64.0,,65.0,408.0,392.0,392.0,0.133,0.156,0.094,0.217,11X514,423.0,11.0,0.625,0.073,0.104,0.021,0.033,0.619,0.064,0.288,0.038,0.239,0.038,0.0,0.0,0.0,0.058,,0.448,0.0,0.909,0.78,0.956,0.0,10.0,10466.0,2015,0.127118644,3:00 PM,,8:00 AM
0.517382383347,0.482617586851,0.738241314888,0.77,227.0,11.0,2.5,2.35,64.0,53.0,62.0,62.0,77.0,62.0,65.0,89.0,67.0,,81.0,433.0,420.0,425.0,0.283,0.167,0.219,0.867,11X542,489.0,11.0,0.858,0.031,0.188,0.188,0.055,0.356,0.02,0.489,0.047,0.19,0.065,0.0,0.0,0.0,0.053,,0.792,0.0,0.928,0.82,0.963,0.0,3.8,10469.0,2015,0.036036,3:45 PM,,8:15 AM
0.454361051321,0.545638918877,1.0,0.41,,11.0,2.23,2.07,59.0,44.0,53.0,47.0,65.0,43.0,50.0,83.0,57.0,,63.0,381.0,367.0,361.0,0.16,0.246,0.068,0.167,11X544,493.0,11.0,0.597,0.051,0.11,0.008,0.008,0.381,0.077,0.592,0.101,0.29,0.01,0.0,0.0,0.0,0.0,,0.492,0.0,0.788,0.66,0.96,0.0,0.6,10467.0,2015,0.138888889,2:45 PM,,8:00 AM
0.185614854097,0.814385175705,1.0,0.505,,11.0,2.22,2.15,58.0,,,61.0,70.0,59.0,57.0,,63.0,,70.0,410.0,403.0,393.0,0.35,0.149,0.138,0.388,11X545,431.0,11.0,0.68,0.034,0.046,0.023,0.023,0.292,0.116,0.645,0.058,0.318,0.021,0.0,0.0,0.0,0.0,,0.414,0.011,0.807,0.77,0.941,0.0,1.0,10467.0,2015,0.145631068,5:00 PM,,9:00 AM
0.479820638895,0.520179390907,0.865470826626,0.775,,12.0,2.42,2.42,74.0,71.0,63.0,67.0,80.0,70.0,67.0,91.0,71.0,75.0,83.0,422.0,430.0,414.0,0.5,0.133,0.169,0.488,12X242,669.0,12.0,0.825,0.12,0.241,0.036,0.042,0.222,0.058,0.706,0.072,0.23,0.017,0.0,0.0,0.013,0.013,,0.711,0.0,0.898,0.89,0.977,0.0,10.0,10472.0,2015,0.0379747,3:30 PM,,8:00 AM
0.435582816601,0.564417183399,0.923312902451,0.659,177.333333333,12.0,2.11,2.09,64.0,50.0,55.0,60.0,66.0,53.0,59.0,91.0,60.0,,71.0,388.0,387.0,386.0,0.102,0.107,0.036,0.148,12X248,326.0,12.0,0.648,0.119,0.083,0.0,0.009,0.215,0.218,0.748,0.049,0.276,0.003,0.0,0.0,0.0,0.011,,0.381,0.0,0.827,0.86,0.975,0.0,0.4,10459.0,2015,0.114942529,4:00 PM,,8:00 AM
0.418994426727,0.581005573273,0.9217877388,0.43,,12.0,2.13,2.07,61.0,65.0,,52.0,65.0,47.0,56.0,,65.0,,67.0,372.0,377.0,365.0,0.086,0.188,0.01,0.075,12X251,358.0,12.0,0.591,0.052,0.021,0.031,0.008,0.271,0.182,0.698,0.003,0.235,0.02,0.0,0.0,0.0,0.043,,0.323,0.0,0.824,0.83,0.955,0.0,7.9,10460.0,2015,0.206521739,3:30 PM,,8:00 AM
0.487179487944,0.512820541859,0.923076927662,0.81,204.833333333,12.0,2.37,2.26,68.0,60.0,62.0,59.0,76.0,67.0,64.0,90.0,68.0,,77.0,381.0,394.0,363.0,0.31,0.054,0.321,0.328,12X267,546.0,12.0,0.845,0.161,0.107,0.018,0.017,0.212,0.135,0.771,0.007,0.209,0.0,0.0,0.0,0.0,0.069,,0.732,0.0,0.9,0.91,0.97,0.0,2.8,10456.0,2015,0.068965517,3:15 PM,,8:30 AM
0.487055003643,0.512944996357,0.912621378899,0.411,,12.0,2.21,2.04,65.0,50.0,55.0,55.0,67.0,59.0,64.0,95.0,62.0,46.0,62.0,406.0,418.0,408.0,0.263,0.167,0.167,0.211,12X271,618.0,12.0,0.779,0.056,0.033,0.011,0.03,0.254,0.109,0.71,0.093,0.306,0.005,0.0,0.0,0.0,0.042,,0.444,0.0,0.813,0.84,0.963,0.0,11.0,10460.0,2015,0.12244898,3:00 PM,,8:30 AM
0.458823531866,0.541176497936,0.811764717102,0.271,177.333333333,12.0,2.03,1.9,59.0,,,,63.0,,55.0,,59.0,,68.0,362.0,366.0,365.0,0.034,0.045,0.0,0.017,12X278,170.0,12.0,0.288,0.0,0.045,0.015,0.006,0.441,0.188,0.524,0.124,0.282,0.018,0.0,0.0,0.0,0.0,,0.134,0.0,0.693,0.82,0.961,0.0,0.4,10459.0,2015,0.315789474,3:15 PM,,8:45 AM
0.47285464406,0.527145385742,1.0,0.711,,12.0,2.32,2.18,64.0,44.0,,58.0,76.0,,57.0,77.0,64.0,,70.0,397.0,393.0,379.0,0.108,0.239,0.075,0.241,12X372,571.0,12.0,0.771,0.03,0.104,0.0,0.022,0.253,0.067,0.694,0.006,0.217,0.022,0.0,0.012,0.0,0.0,,0.493,0.0,0.837,0.83,0.965,0.0,0.9,10460.0,2015,0.0361446,3:00 PM,,8:40 AM
0.45560747385,0.54439252615,0.922897219658,0.656,,12.0,1.75,1.86,67.0,,,,70.0,,,,,,,315.0,317.0,292.0,0.433,0.208,0.0,0.744,12X388,428.0,12.0,0.878,0.038,0.245,0.019,0.0,0.0,0.923,1.0,0.009,0.026,0.0,0.0,0.0,0.011,0.3,,0.547,0.0,0.888,0.98,0.97,0.0,7.0,10472.0,2015,0.0561798,5:30 PM,International School,8:30 AM
0.579881668091,0.420118331909,0.825443804264,0.883,,12.0,2.58,2.45,68.0,57.0,53.0,62.0,76.0,66.0,69.0,,67.0,,83.0,449.0,430.0,448.0,0.351,0.155,0.121,0.436,12X478,338.0,12.0,0.979,0.103,0.121,0.034,0.038,0.219,0.033,0.698,0.0,0.083,0.041,0.0,0.0,0.0,0.064,,0.569,0.0,0.9,0.82,0.98,0.0,2.0,10472.0,2015,0.0212766,3:45 PM,,8:30 AM
0.552552580833,0.447447448969,0.846846818924,0.407,204.833333333,12.0,2.16,2.05,60.0,,,52.0,66.0,54.0,57.0,,65.0,,61.0,379.0,370.0,381.0,0.066,0.092,0.053,0.253,12X479,333.0,12.0,0.462,0.053,0.026,0.039,0.009,0.405,0.153,0.568,0.036,0.291,0.006,0.0,0.0,0.0,0.0,,0.289,0.0,0.793,0.85,0.972,0.0,6.0,10456.0,2015,0.164835165,2:15 PM,,8:00 AM
0.546478867531,0.453521132469,0.822535216808,0.765,,12.0,2.22,2.14,60.0,39.0,56.0,57.0,71.0,51.0,48.0,,57.0,,64.0,385.0,364.0,366.0,0.099,,,0.284,12X511,355.0,12.0,0.741,,,,0.02,0.344,0.13,0.603,0.008,0.211,0.02,0.0,0.185,0.0,0.0,,,,0.82,0.77,0.957,,4.0,10460.0,2015,0.098765432,3:15 PM,,8:25 AM
0.459134608507,0.540865361691,0.899038434029,0.52,,12.0,2.16,2.16,64.0,50.0,,69.0,72.0,59.0,56.0,86.0,64.0,,72.0,428.0,444.0,422.0,0.35,,,0.23,12X521,416.0,12.0,0.76,,,,0.026,0.262,0.13,0.673,0.026,0.226,0.017,0.0,0.0,0.0,0.0,,,,0.788,0.88,0.966,,4.0,10472.0,2015,0.06,3:40 PM,,8:30 AM
0.473170727491,0.526829242706,0.763414621353,0.382,,12.0,1.91,1.94,57.0,33.0,40.0,46.0,57.0,44.0,61.0,94.0,58.0,,73.0,359.0,356.0,347.0,0.098,0.2,0.05,0.275,12X550,410.0,12.0,0.559,0.075,0.013,0.025,0.08,0.083,0.846,0.802,0.0,0.0,0.012,0.0,0.0,0.0,0.059,,0.413,0.0,0.848,0.8,0.979,0.0,11.8,10472.0,2015,0.128712871,4:00 PM,,8:00 AM
0.470212757587,0.529787242413,1.0,0.75,,12.0,2.12,2.05,,,,,65.0,,,,,,,347.0,345.0,339.0,0.12,0.136,0.112,0.611,12X682,470.0,12.0,0.657,0.056,0.144,0.008,0.004,0.285,0.081,0.704,0.113,0.294,0.002,0.0,0.0,0.0,0.028,,0.472,0.0,0.817,0.86,0.953,0.0,0.8,10460.0,2015,0.092592593,2:45 PM,Consortium School,8:45 AM
0.371257483959,0.628742516041,0.854291439056,0.492,,12.0,2.18,2.1,56.0,,,59.0,71.0,45.0,57.0,83.0,59.0,,67.0,372.0,379.0,373.0,0.1,0.144,0.063,0.083,12X684,501.0,12.0,0.617,0.036,0.117,0.054,0.008,0.585,0.034,0.379,0.022,0.242,0.012,0.0,0.0,0.0,0.017,,0.45,0.0,0.819,0.74,0.956,0.0,1.6,10460.0,2015,0.084033613,3:00 PM,,8:00 AM
0.449438214302,0.550561785698,0.898876428604,0.468,,12.0,2.05,2.01,66.0,,,63.0,67.0,62.0,58.0,88.0,62.0,,68.0,354.0,361.0,351.0,0.046,0.189,0.038,0.046,12X692,445.0,12.0,0.523,0.019,0.028,0.009,0.011,0.18,0.243,0.784,0.09,0.256,0.009,0.0,0.0,0.009,0.037,,0.283,0.0,0.771,0.74,0.945,0.0,10.0,10472.0,2015,0.174311927,3:00 PM,,8:30 AM
0.627078413963,0.372921615839,0.80047506094,0.551,586.166666667,13.0,2.31,2.07,59.0,31.0,,57.0,76.0,52.0,54.0,77.0,65.0,,67.0,346.0,332.0,350.0,0.014,0.068,0.082,0.261,13K265,421.0,13.0,0.507,0.068,0.014,0.178,0.007,0.73,0.033,0.228,0.003,0.205,0.007,0.0,0.246,0.0,0.043,,0.425,0.0,0.792,0.81,0.986,0.0,0.8,11205.0,2015,0.086956522,3:15 PM,,8:00 AM
0.645994842052,0.354005157948,0.775193810463,0.551,1030.66666667,13.0,2.3,2.11,63.0,,,,72.0,,56.0,,61.0,,69.0,372.0,372.0,361.0,0.041,0.202,0.095,0.0,13K350,387.0,13.0,0.561,0.083,0.107,0.024,0.005,0.775,0.026,0.207,0.052,0.24,0.005,0.0,0.0,0.0,0.01,,0.524,0.0,0.816,0.79,0.952,0.0,10.0,11201.0,2015,0.183673469,4:00 PM,,8:30 AM
